order_id,trader_id,symbol,order_type,order_status,price,volume,timestamp,is_fraud,fraud_type
12184e7d-27f2-4c86-a8c1-816f413b68e3,TRADER_0358,TSLA_SIM,sell,executed,249.780271,462.0762,2026-08-28T13:47:32.350351+00:00,False,none
373a2fdb-5560-4c05-aef9-273ef87e777c,TRADER_0492,AMZN_SIM,buy,executed,174.966343,392.0664,2026-08-28T13:47:32.350351+00:00,False,none
4dacf055-91a2-4292-b50e-fc41148eac2d,TRADER_0383,ETH_SIM,buy,executed,3409.149109,219.654,2026-08-28T13:47:32.350351+00:00,False,none
8bb30cbe-3856-461e-8fa6-76527a43cfc1,TRADER_0127,ETH_SIM,sell,executed,3408.128851,72.397,2026-08-28T13:47:32.352430+00:00,False,none
f541fd4b-de7d-4d1f-bd2d-bedf61acdcea,TRADER_0122,BNB_SIM,sell,executed,579.598615,484.5245,2026-08-28T13:47:32.352430+00:00,False,none
ca334398-235d-48b7-a995-8d0dfece4309,TRADER_0149,MSFT_SIM,buy,executed,409.982038,2644.9219,2026-08-28T13:47:32.352430+00:00,True,volume_spike
8642f4ee-cb03-4c38-a310-aeefea5b0718,TRADER_0379,ETH_SIM,buy,executed,3402.98602,29.7931,2026-08-28T13:47:32.352430+00:00,False,none
2e21abe7-c976-4225-a654-34a2c2d9a548,TRADER_0082,ETH_SIM,buy,executed,3402.049825,201.2868,2026-08-28T13:47:32.354473+00:00,False,none
59fe0c05-1200-453d-82e4-884882ebc8fb,TRADER_0079,TSLA_SIM,sell,executed,250.042972,2.3942,2026-08-28T13:47:32.355610+00:00,False,none
0dd66f4f-8d92-454c-9bbd-b588e0758b8b,TRADER_0474,TSLA_SIM,buy,cancelled,249.789065,1375.7126,2026-08-28T13:47:32.355610+00:00,True,spoofing
2ccdafc4-4385-48eb-bb1c-da3bd3fe4471,TRADER_0164,AMZN_SIM,sell,executed,175.418327,168.5946,2026-08-28T13:47:32.355610+00:00,False,none
c7f497b4-9935-4f78-aa40-820c5adfbbba,TRADER_0332,GOOGL_SIM,sell,executed,164.867453,298.7903,2026-08-28T13:47:32.355610+00:00,False,none
3bd188be-616c-4e0a-b5e4-89bdad8d3947,TRADER_0349,BTC_SIM,buy,executed,65163.771023,177.6212,2026-08-28T13:47:32.355610+00:00,False,none
c61b3fc9-4fd6-4966-a0eb-5368a30346c9,TRADER_0189,XRP_SIM,buy,executed,0.51913,220.8107,2026-08-28T13:47:32.357532+00:00,False,none
dbda6b6d-df02-4d11-9138-eab17407f4cc,TRADER_0334,AMZN_SIM,buy,executed,175.654221,340.7808,2026-08-28T13:47:32.357532+00:00,False,none
3abda04f-ca01-4b54-922e-7589a7f74294,TRADER_0228,BNB_SIM,sell,executed,577.915483,61.343,2026-08-28T13:47:32.359587+00:00,False,none
e52a55c0-0e55-44bd-ae63-406646df5c28,TRADER_0142,AAPL_SIM,sell,executed,179.992477,329.4694,2026-08-28T13:47:32.359587+00:00,False,none
4318b751-a9f5-43e2-aed1-5984d40331a9,TRADER_0159,AAPL_SIM,sell,executed,179.743334,56.7377,2026-08-28T13:47:32.359587+00:00,False,none
3e66c5fd-4afd-4428-bcfe-fef722eddb8b,TRADER_0115,TSLA_SIM,sell,executed,250.525936,111.7214,2026-08-28T13:47:32.359587+00:00,False,none
4a8ea867-ed3e-4f6e-8af7-f9b6a5633ceb,TRADER_0256,MSFT_SIM,sell,executed,409.155731,395.8837,2026-08-28T13:47:32.359587+00:00,False,none
57631550-e08c-4dbe-a3dd-111a0fa4baf5,TRADER_0194,MSFT_SIM,buy,executed,408.8241,86.6819,2026-08-28T13:47:32.359587+00:00,False,none
f770b6b0-c31d-4121-bdec-0c72a0f4368c,TRADER_0338,XRP_SIM,buy,executed,0.520053,434.836,2026-08-28T13:47:32.359587+00:00,False,none
38abd6e5-6a65-43de-916e-6c26d35b2caa,TRADER_0066,GOOGL_SIM,sell,executed,164.525381,305.1932,2026-08-28T13:47:32.359587+00:00,False,none
f73e88fe-a687-44ca-8bbd-affb47fa2aa7,TRADER_0488,BTC_SIM,buy,executed,65211.712156,135.3332,2026-08-28T13:47:32.359587+00:00,False,none
4a867e84-6b5d-4e36-8902-3dee68d68fce,TRADER_0081,ETH_SIM,sell,executed,3409.805974,489.0741,2026-08-28T13:47:32.359587+00:00,False,none
1cabb2cd-7f22-4117-b02c-6fec0323a18b,TRADER_0294,TSLA_SIM,buy,executed,250.49226,282.0196,2026-08-28T13:47:32.359587+00:00,False,none
869cd467-72f9-4898-8db1-50da1428d89a,TRADER_0269,GOOGL_SIM,sell,executed,164.190503,332.7543,2026-08-28T13:47:32.359587+00:00,False,none
34f3a21a-2a85-4280-ab1d-3d42b0cab8a2,TRADER_0413,SOL_SIM,sell,executed,145.097294,137.3809,2026-08-28T13:47:32.359587+00:00,False,none
ed664aa7-4e69-437c-a6e5-bdcfb89eceb0,TRADER_0321,AAPL_SIM,sell,executed,179.238849,347.1914,2026-08-28T13:47:32.361987+00:00,False,none
23966ea1-6616-4553-bf02-903250844450,TRADER_0184,BNB_SIM,buy,executed,578.835807,415.2332,2026-08-28T13:47:32.361987+00:00,False,none
f8922414-b2f6-4b6e-ab75-25cbd15efbad,TRADER_0143,AAPL_SIM,sell,executed,178.959822,408.7447,2026-08-28T13:47:32.361987+00:00,False,none
55b4c114-187a-49cf-9473-d6dd589e6411,TRADER_0323,AMZN_SIM,sell,executed,175.850344,408.5962,2026-08-28T13:47:32.361987+00:00,False,none
3696f632-72ad-40bf-8e64-302b9409b232,TRADER_0322,SOL_SIM,sell,executed,145.515583,29.6621,2026-08-28T13:47:32.361987+00:00,False,none
e5bc137c-8b97-498d-aa33-42d557eb0629,TRADER_0192,MSFT_SIM,sell,executed,408.336009,35.4464,2026-08-28T13:47:32.361987+00:00,False,none
b08ae9a8-f81a-4b72-b151-f1df947003a8,TRADER_0094,XRP_SIM,sell,executed,0.518625,255.7613,2026-08-28T13:47:32.361987+00:00,False,none
2faae7ef-8618-41ed-acc6-80f1da59e4db,TRADER_0183,AAPL_SIM,buy,executed,179.41954,355.2549,2026-08-28T13:47:32.361987+00:00,False,none
b4a7a908-c180-441a-b162-beb70451d19b,TRADER_0370,ETH_SIM,buy,executed,3418.190892,255.9904,2026-08-28T13:47:32.361987+00:00,False,none
1280ab16-068e-4ea8-97f5-2e8b372ddebe,TRADER_0181,MSFT_SIM,sell,executed,408.365142,196.6714,2026-08-28T13:47:32.361987+00:00,False,none
96b8a3f9-efd4-4a2a-9078-be47c41209e1,TRADER_0156,ETH_SIM,buy,executed,3418.6672,248.2123,2026-08-28T13:47:32.363309+00:00,False,none
dd5d2d78-93b9-45f1-bd28-07c289ec39f1,TRADER_0109,XRP_SIM,buy,executed,0.517197,7.8946,2026-08-28T13:47:32.363309+00:00,False,none
bcf7cf3d-94c0-42da-a565-6c0e21131eb1,TRADER_0235,XRP_SIM,sell,executed,0.518348,181.97,2026-08-28T13:47:32.363309+00:00,False,none
871a66fc-a48b-4719-95f9-127fd8139e7e,TRADER_0038,AAPL_SIM,buy,executed,179.378084,478.6271,2026-08-28T13:47:32.363309+00:00,False,none
68094f10-5fd2-4985-9451-d7cdacf4a509,TRADER_0163,TSLA_SIM,buy,executed,250.146444,244.7412,2026-08-28T13:47:32.363309+00:00,False,none
634e5de6-b218-4ff1-9a71-391c270e6703,TRADER_0402,GOOGL_SIM,sell,executed,163.804313,196.2191,2026-08-28T13:47:32.363309+00:00,False,none
2c302ccd-6199-4f43-b968-eb37962a672b,TRADER_0279,MSFT_SIM,sell,executed,408.541218,42.2116,2026-08-28T13:47:32.363309+00:00,False,none
f4a58b7f-c4ed-4034-a6ed-76ab14abe8c4,TRADER_0340,TSLA_SIM,buy,executed,249.404312,182.0002,2026-08-28T13:47:32.363309+00:00,False,none
69216353-a66f-4794-b968-9fee64cf8f16,TRADER_0316,ETH_SIM,buy,executed,3425.810994,24583.8821,2026-08-28T13:47:32.363309+00:00,True,volume_spike
e656f396-33c2-44d2-aa53-302fd7e7d965,TRADER_0376,MSFT_SIM,sell,cancelled,414.09091,45.5124,2026-08-28T13:47:32.363309+00:00,True,layering
503eba65-451f-47e1-83a7-d60733245020,TRADER_0376,MSFT_SIM,sell,placed,403.142887,59.7566,2026-08-28T13:47:33.159872+00:00,True,layering
db6d70bb-2d96-493b-8ba9-cce0ad88d925,TRADER_0376,MSFT_SIM,sell,cancelled,400.555993,18.134,2026-08-28T13:47:33.386123+00:00,True,layering
606a79e0-391d-4c90-9f42-ed3b2eb7cf98,TRADER_0376,MSFT_SIM,buy,cancelled,415.416129,59.5577,2026-08-28T13:47:37.574565+00:00,True,layering
3bfdd5fc-1d8a-44e4-af5a-0a908513fb59,TRADER_0376,MSFT_SIM,buy,placed,414.061261,34.1219,2026-08-28T13:47:37.766615+00:00,True,layering
cce5a481-c958-4d7d-9e9a-eb1a53c7c146,TRADER_0376,MSFT_SIM,buy,placed,411.639913,74.5545,2026-08-28T13:47:40.780876+00:00,True,layering
2336f7f9-49b5-4698-a2d3-a0c40a0f0de8,TRADER_0376,MSFT_SIM,sell,cancelled,411.168805,67.2992,2026-08-28T13:47:36.371365+00:00,True,layering
e10273ce-c7b3-4bc8-ae8e-5b9c3b404ae8,TRADER_0077,MSFT_SIM,buy,executed,408.77577,28.9946,2026-08-28T13:47:32.363309+00:00,False,none
6e516be3-19ca-407e-bd70-bd6b8b65ee44,TRADER_0257,XRP_SIM,buy,executed,0.519333,211.9076,2026-08-28T13:47:32.363309+00:00,False,none
b9511b5f-f86e-4529-85bb-bf32845b185a,TRADER_0044,ETH_SIM,buy,executed,3429.18034,380.3439,2026-08-28T13:47:32.363309+00:00,False,none
16cc776b-d077-4792-85a4-6d8bd48f0120,TRADER_0463,GOOGL_SIM,sell,executed,164.211735,292.2301,2026-08-28T13:47:32.365563+00:00,False,none
8e0924a5-451e-49ef-9fc5-61bb81b2cd51,TRADER_0298,ETH_SIM,buy,executed,3434.022645,329.4335,2026-08-28T13:47:32.365563+00:00,False,none
89b55aed-d4be-4348-a887-6701650a08d3,TRADER_0160,BTC_SIM,buy,executed,65039.661989,67.7091,2026-08-28T13:47:32.365563+00:00,False,none
ab506cca-9919-4e8d-af29-f9e788e6a1e9,TRADER_0450,XRP_SIM,buy,executed,0.519705,323.1417,2026-08-28T13:47:32.365563+00:00,False,none
8c941792-9801-4dd9-80e9-d5d4925f6687,TRADER_0061,BTC_SIM,buy,executed,65153.413494,416.9009,2026-08-28T13:47:32.365563+00:00,False,none
82d06ec4-92bc-4ee0-833e-dd976a2c00e7,TRADER_0017,SOL_SIM,sell,executed,145.148218,124.0359,2026-08-28T13:47:32.365563+00:00,False,none
c61684e5-9870-40ac-8a0b-78c87778f89f,TRADER_0160,MSFT_SIM,buy,executed,323.636573,104.9704,2026-08-28T13:47:32.365563+00:00,True,price_manipulation
a70402aa-f034-43ef-a3e5-d89ec479ef4a,TRADER_0118,GOOGL_SIM,sell,executed,164.528699,103.9415,2026-08-28T13:47:32.365563+00:00,False,none
4662cc03-ae9b-4ea2-9c76-dac29f81ce25,TRADER_0017,GOOGL_SIM,sell,executed,164.192269,51.0651,2026-08-28T13:47:32.365563+00:00,False,none
ec19cb95-bba2-46e3-83cf-b4e48d65149c,TRADER_0408,TSLA_SIM,buy,executed,249.901322,33.8868,2026-08-28T13:47:32.365563+00:00,False,none
1b6c32b9-000c-4f57-91fc-809e46c3fb54,TRADER_0327,SOL_SIM,buy,executed,144.764127,8423.9137,2026-08-28T13:47:32.365563+00:00,True,volume_spike
a1846536-363f-45c2-a7d2-df821960d6d3,TRADER_0481,TSLA_SIM,buy,executed,250.413063,367.9406,2026-08-28T13:47:32.365563+00:00,False,none
7af1282a-caba-4b20-96f9-5cbf353c927f,TRADER_0451,ETH_SIM,buy,executed,3442.944542,93.3093,2026-08-28T13:47:32.365563+00:00,False,none
db189764-629f-4c25-b4a7-cfce3d75b4b2,TRADER_0143,TSLA_SIM,sell,executed,249.94597,156.3562,2026-08-28T13:47:32.365563+00:00,False,none
d8dea99a-3689-42eb-86d3-56fdd1cd71e3,TRADER_0159,TSLA_SIM,sell,executed,249.389371,164.8474,2026-08-28T13:47:32.365563+00:00,False,none
10d8f4bc-a13e-437b-9a6c-cc26b2717784,TRADER_0178,AAPL_SIM,sell,executed,179.543076,441.7424,2026-08-28T13:47:32.365563+00:00,False,none
a15adad1-38d4-4d43-9c81-e46b9f6a63b2,TRADER_0157,AMZN_SIM,buy,executed,176.201848,272.0839,2026-08-28T13:47:32.365563+00:00,False,none
7f1e714a-464b-4f33-8fc1-4f1facff72e1,TRADER_0237,GOOGL_SIM,buy,executed,164.626072,82.1384,2026-08-28T13:47:32.365563+00:00,False,none
0b460898-1fb5-434c-bbd3-9b25c6768633,TRADER_0001,SOL_SIM,buy,executed,144.394669,347.2822,2026-08-28T13:47:32.365563+00:00,False,none
0b7c9a21-8fbc-4ff8-9f3b-c5f3ec476db8,TRADER_0306,MSFT_SIM,buy,executed,408.639356,81.3025,2026-08-28T13:47:32.365563+00:00,False,none
f6742a7c-1eb4-4f50-85a5-17c36faa6c6a,TRADER_0126,BTC_SIM,buy,placed,65614.30824,19.07,2026-08-28T13:47:32.365563+00:00,True,layering
da7376df-5648-474f-916f-891946d108da,TRADER_0126,BTC_SIM,buy,placed,65071.008154,44.3896,2026-08-28T13:47:33.127576+00:00,True,layering
c7dc5f77-1c8f-4cfb-80a9-7194396c4ea0,TRADER_0126,BTC_SIM,sell,placed,65033.532554,76.0626,2026-08-28T13:47:34.797444+00:00,True,layering
0723ce5c-82a7-44ff-a4b2-b086b12455e1,TRADER_0126,BTC_SIM,sell,placed,63781.435434,59.4268,2026-08-28T13:47:35.655440+00:00,True,layering
10dea45a-a871-44b1-af0f-d1eb11b5afb5,TRADER_0126,BTC_SIM,sell,placed,64647.652676,30.7366,2026-08-28T13:47:38.306564+00:00,True,layering
ceb6fdb1-1bce-4287-a986-bef25e5fcc5f,TRADER_0126,BTC_SIM,buy,cancelled,65707.913451,12.353,2026-08-28T13:47:42.138175+00:00,True,layering
fea4102c-b9cb-4f56-84d8-db1aea537ba3,TRADER_0126,BTC_SIM,buy,cancelled,66264.639582,83.9483,2026-08-28T13:47:38.333158+00:00,True,layering
1046748d-abb3-41c4-a0b8-2b706dd2ecc7,TRADER_0126,BTC_SIM,sell,placed,64334.046002,89.8848,2026-08-28T13:47:40.857669+00:00,True,layering
21bd2caf-588c-464c-8d9e-9b574786194c,TRADER_0126,BTC_SIM,sell,placed,65888.467994,56.9167,2026-08-28T13:47:37.652774+00:00,True,layering
108050e5-256d-427d-8335-f5afcd27f0e0,TRADER_0126,BTC_SIM,buy,placed,66065.290003,40.3818,2026-08-28T13:47:38.411068+00:00,True,layering
65a9f678-ea91-4e44-9a73-c44a51ec330e,TRADER_0150,GOOGL_SIM,sell,cancelled,164.559144,43.6205,2026-08-28T13:47:32.365563+00:00,True,layering
9dc1b5da-c4c5-4eea-abbf-34caa1ae34bb,TRADER_0150,GOOGL_SIM,buy,placed,162.256091,86.8091,2026-08-28T13:47:32.985014+00:00,True,layering
48a7d8a9-37df-4321-9293-24e0249c3ec2,TRADER_0150,GOOGL_SIM,buy,cancelled,162.266488,56.5095,2026-08-28T13:47:36.081679+00:00,True,layering
26b7db6a-c785-4a4c-b7e8-19b6e74a9d07,TRADER_0150,GOOGL_SIM,sell,cancelled,163.399801,24.9797,2026-08-28T13:47:36.273895+00:00,True,layering
23b54bf5-9d43-4829-b4f9-0b26b5b856a3,TRADER_0150,GOOGL_SIM,buy,placed,166.51736,20.6407,2026-08-28T13:47:35.072758+00:00,True,layering
8e7041f0-ed7f-4100-8060-58d7fefc7d41,TRADER_0150,GOOGL_SIM,buy,placed,161.788971,64.7577,2026-08-28T13:47:37.835285+00:00,True,layering
f92c6632-116a-42c1-947a-710923cbca3e,TRADER_0150,GOOGL_SIM,buy,cancelled,165.87421,40.6887,2026-08-28T13:47:38.176051+00:00,True,layering
9c65490a-5f90-4a6e-9eb6-f3cd600b64e1,TRADER_0150,GOOGL_SIM,sell,placed,167.707818,19.6557,2026-08-28T13:47:43.156745+00:00,True,layering
76f9f31d-e722-4a0c-bc92-f3a5b0472c26,TRADER_0001,SOL_SIM,buy,executed,144.260103,48.8633,2026-08-28T13:47:32.365563+00:00,False,none
013bc0e2-f7a8-43c2-af82-63fa1f9bab2c,TRADER_0237,XRP_SIM,buy,executed,0.519739,178.0569,2026-08-28T13:47:32.365563+00:00,False,none
b378e74d-dae9-4fe3-9593-a59932abfe41,TRADER_0098,BTC_SIM,buy,executed,65264.516869,2267.7601,2026-08-28T13:47:32.365563+00:00,True,volume_spike
900b0fd5-7ba0-476b-9dea-1353aaa9412e,TRADER_0256,MSFT_SIM,sell,executed,408.969454,93.3855,2026-08-28T13:47:32.365563+00:00,False,none
32ae39fb-71ff-4d39-8cf6-7ff2bead5834,TRADER_0253,ETH_SIM,sell,executed,3434.882539,410.3176,2026-08-28T13:47:32.365563+00:00,False,none
58d340c1-7ab2-40fa-9e51-e585b882072a,TRADER_0052,BTC_SIM,sell,executed,65198.260076,380.7478,2026-08-28T13:47:32.365563+00:00,False,none
0abdd0b0-5215-472b-bad2-f55554eeda95,TRADER_0428,GOOGL_SIM,sell,executed,164.563055,40.0579,2026-08-28T13:47:32.365563+00:00,False,none
f6cdf9ed-c631-4b7f-b955-114860d0e043,TRADER_0271,GOOGL_SIM,buy,executed,164.887416,468.2816,2026-08-28T13:47:32.365563+00:00,False,none
a2e63677-ebd4-4824-87a5-dd93e73f3022,TRADER_0037,SOL_SIM,buy,executed,144.567432,421.8486,2026-08-28T13:47:32.365563+00:00,False,none
5feaf9e7-ad0f-4037-bb5c-a9c1a2b88ce8,TRADER_0427,ETH_SIM,sell,executed,3430.23876,19971.8883,2026-08-28T13:47:32.365563+00:00,True,volume_spike
e972ae91-78b4-45e2-ad0f-834023453ba1,TRADER_0185,SOL_SIM,buy,executed,144.389872,465.8395,2026-08-28T13:47:32.365563+00:00,False,none
e63d770b-207b-4767-8ad4-689b18e40cc4,TRADER_0292,MSFT_SIM,buy,executed,408.45718,161.3457,2026-08-28T13:47:32.365563+00:00,False,none
0e88be0f-e5fd-45be-b4c0-6a678887214a,TRADER_0497,TSLA_SIM,sell,cancelled,248.761876,1533.0873,2026-08-28T13:47:32.370028+00:00,True,spoofing
1f9825da-066a-48f1-a124-88ef4861265f,TRADER_0463,AMZN_SIM,sell,executed,176.059086,279.0893,2026-08-28T13:47:32.370028+00:00,False,none
98e041bb-dad0-44fe-81f2-049d33f6ab52,TRADER_0162,AMZN_SIM,sell,executed,176.197063,422.2423,2026-08-28T13:47:32.370028+00:00,False,none
e49b4201-d8b2-417d-8663-09d4eed617bd,TRADER_0057,TSLA_SIM,sell,executed,248.70561,198.7484,2026-08-28T13:47:32.370028+00:00,False,none
2f67fcfa-47d7-4564-bbad-c0558d6ea526,TRADER_0474,GOOGL_SIM,buy,executed,164.590122,424.6807,2026-08-28T13:47:32.370028+00:00,False,none
cbbdc0b7-6737-4f42-b6ab-8e666bd27595,TRADER_0417,AAPL_SIM,sell,executed,179.045761,285.3229,2026-08-28T13:47:32.370028+00:00,False,none
8e9a9685-2e9e-4d31-8914-7a3911873bc0,TRADER_0166,GOOGL_SIM,sell,placed,163.335483,93.2896,2026-08-28T13:47:32.370028+00:00,True,layering
0fe61673-0d89-4a02-891f-00184ee8d623,TRADER_0166,GOOGL_SIM,sell,cancelled,167.277554,88.7907,2026-08-28T13:47:33.090899+00:00,True,layering
5dc68409-1130-4d82-a143-1c3b349cf4a4,TRADER_0166,GOOGL_SIM,sell,cancelled,167.080804,10.7849,2026-08-28T13:47:36.283662+00:00,True,layering
813573fd-eabb-4eaf-b738-d07743ac6764,TRADER_0166,GOOGL_SIM,sell,cancelled,163.652459,84.9887,2026-08-28T13:47:35.800107+00:00,True,layering
a2ad9ebd-3e78-4629-bb96-261ea905d710,TRADER_0166,GOOGL_SIM,sell,cancelled,167.211069,63.0631,2026-08-28T13:47:37.323993+00:00,True,layering
13e9d647-38cf-4a18-99de-e173f04d3d2a,TRADER_0166,GOOGL_SIM,sell,placed,161.138664,75.4338,2026-08-28T13:47:36.483013+00:00,True,layering
0e8c7c7d-0cb6-4a24-9723-0d5482ab6892,TRADER_0166,GOOGL_SIM,sell,cancelled,167.373637,84.7547,2026-08-28T13:47:37.111689+00:00,True,layering
ec8e9d94-39cd-4406-9387-c298593d71a3,TRADER_0166,GOOGL_SIM,sell,placed,166.401497,72.0914,2026-08-28T13:47:44.978996+00:00,True,layering
4487cf60-b882-4945-aff8-24751742be41,TRADER_0166,GOOGL_SIM,buy,placed,162.639679,86.4927,2026-08-28T13:47:40.999372+00:00,True,layering
d0dab2f1-1974-4d85-84ac-8c97209f8452,TRADER_0166,GOOGL_SIM,buy,placed,167.208986,57.9338,2026-08-28T13:47:43.772558+00:00,True,layering
f73b74aa-da44-405e-9bf3-052037e8309d,TRADER_0036,BNB_SIM,buy,executed,577.113424,444.3869,2026-08-28T13:47:32.370028+00:00,False,none
efea01b9-e11a-41ce-a464-ffecef7b2256,TRADER_0040,BNB_SIM,buy,executed,578.773871,43.4205,2026-08-28T13:47:32.370028+00:00,False,none
83df28cd-8c37-4798-8e65-8d62cede2df1,TRADER_0328,SOL_SIM,buy,cancelled,143.570976,73.8161,2026-08-28T13:47:32.370028+00:00,True,layering
a7e16048-0871-4b35-9589-7ba801fe25bc,TRADER_0328,SOL_SIM,buy,cancelled,144.470401,30.4663,2026-08-28T13:47:33.290168+00:00,True,layering
29546194-50e1-4b8b-8b17-c5a6a3c96a9f,TRADER_0328,SOL_SIM,sell,cancelled,145.208097,15.0767,2026-08-28T13:47:35.044820+00:00,True,layering
6e0353bd-061f-4e22-b370-be0dc97d1e20,TRADER_0328,SOL_SIM,buy,placed,147.386762,93.886,2026-08-28T13:47:33.910409+00:00,True,layering
49cb83a8-89c9-41ac-a645-6d97b4ea7e96,TRADER_0328,SOL_SIM,sell,cancelled,142.347469,54.0494,2026-08-28T13:47:40.146261+00:00,True,layering
6ed00e27-4890-47f5-a3e9-3a2bdd4c1bff,TRADER_0328,SOL_SIM,sell,cancelled,144.511333,39.6075,2026-08-28T13:47:40.811928+00:00,True,layering
c674c6b3-7c38-4e1e-a5b2-6920cd22fddc,TRADER_0328,SOL_SIM,buy,placed,144.90793,89.6426,2026-08-28T13:47:43.534282+00:00,True,layering
7d66da63-ebe3-4f79-b574-5dd42918be5d,TRADER_0328,SOL_SIM,buy,placed,144.35147,80.4438,2026-08-28T13:47:38.116138+00:00,True,layering
e81fe036-3ca4-43fa-b676-4a6bea9b5350,TRADER_0328,SOL_SIM,buy,cancelled,147.339988,12.0984,2026-08-28T13:47:41.287707+00:00,True,layering
69696bf3-73b5-4c20-8eba-4d7f5b797780,TRADER_0484,TSLA_SIM,sell,cancelled,248.180243,1678.0034,2026-08-28T13:47:32.370028+00:00,True,spoofing
1c3c09ff-083d-4a59-9c0c-833610f10e5d,TRADER_0431,AAPL_SIM,buy,executed,179.415755,498.8937,2026-08-28T13:47:32.370028+00:00,False,none
f17c0aac-9977-47c1-b8fe-6b3e2d0d0b33,TRADER_0284,AMZN_SIM,sell,executed,176.051597,154.7776,2026-08-28T13:47:32.370028+00:00,False,none
e3ad020e-e814-4394-afcb-89113f68bfbb,TRADER_0094,BNB_SIM,buy,executed,579.769803,198.7749,2026-08-28T13:47:32.370028+00:00,False,none
b5cdce4b-296b-4103-aba4-7110dc142a39,TRADER_0181,MSFT_SIM,buy,executed,408.598573,478.1518,2026-08-28T13:47:32.370028+00:00,False,none
29ab83a9-06e3-4d9a-8072-c83647f91719,TRADER_0265,TSLA_SIM,buy,executed,248.486436,294.0082,2026-08-28T13:47:32.370028+00:00,False,none
e1d2d323-e81c-421f-9a2d-f7e727ab9814,TRADER_0339,BNB_SIM,sell,executed,578.456499,435.4274,2026-08-28T13:47:32.370028+00:00,False,none
64d27b13-cb5e-4a17-bf43-d3cd3eb544f4,TRADER_0287,BTC_SIM,sell,executed,65240.187904,411.8268,2026-08-28T13:47:32.370028+00:00,False,none
4e97e57a-79d7-40d0-9561-e7ed52ef6b3c,TRADER_0400,AAPL_SIM,sell,executed,178.925921,453.4259,2026-08-28T13:47:32.370028+00:00,False,none
c7e0c1b6-00bd-4de0-95d3-994a1dd06711,TRADER_0111,BTC_SIM,sell,cancelled,64858.319004,72.7501,2026-08-28T13:47:32.370028+00:00,True,layering
66e6d363-dbe5-4265-b27a-783833cb7996,TRADER_0111,BTC_SIM,buy,placed,65849.41349,55.9665,2026-08-28T13:47:33.898127+00:00,True,layering
4ac99c71-9411-4cc8-bde8-33a557a62609,TRADER_0111,BTC_SIM,sell,placed,65018.187329,98.7551,2026-08-28T13:47:35.364880+00:00,True,layering
5764bcd4-99dc-40a8-b41e-83d685b5a598,TRADER_0111,BTC_SIM,sell,placed,64768.971175,52.8012,2026-08-28T13:47:35.093932+00:00,True,layering
d3cac6ed-47ed-4259-b6fb-0b1fb7d6ee4f,TRADER_0111,BTC_SIM,buy,placed,66386.496082,99.4853,2026-08-28T13:47:37.924496+00:00,True,layering
9191f138-cc02-4b4d-9bf1-3e4d2f6357c8,TRADER_0111,BTC_SIM,sell,placed,65593.507511,24.5589,2026-08-28T13:47:36.045897+00:00,True,layering
2fd83fa4-ca9c-40fe-af96-3cec250bde0c,TRADER_0404,ETH_SIM,buy,executed,3440.412925,128.0328,2026-08-28T13:47:32.370028+00:00,False,none
6265366f-8403-4230-8e26-c96abdea6c2b,TRADER_0150,ETH_SIM,buy,executed,3445.430831,312.1269,2026-08-28T13:47:32.370028+00:00,False,none
cc572fed-089b-4713-9718-668eab9edb10,TRADER_0063,TSLA_SIM,sell,executed,247.8215,187.9073,2026-08-28T13:47:32.370028+00:00,False,none
